mode,encounter,time_s,hsep_ft,vsep_ft,ssep_ft
daidalus,10,3.8,28865.9594103212,70.8843863694613,28866.0464434349
daidalus,10,3.9,28832.478882585,70.8843863694613,28832.5660167621
daidalus,10,4,28798.9983626829,70.8843863694613,28799.0855981582
daidalus,10,4.1,28765.5178506423,70.8843863694613,28765.6051876517
daidalus,10,4.2,28732.0373464906,70.8843863694613,28732.1247852706
daidalus,10,4.3,28698.5568502555,70.8843863694613,28698.6443910436
daidalus,10,4.4,28665.0763619646,70.8843863694613,28665.1640049991
daidalus,10,4.5,28631.5958816459,70.8843863694613,28631.6836271658
daidalus,10,4.6,28598.1154093274,70.8843863694613,28598.2032575726
daidalus,10,4.7,28564.6349450371,70.8843863694613,28564.7228962485
daidalus,10,4.8,28531.1544888034,70.8843863694613,28531.2425432226
daidalus,10,4.9,28497.6740406546,70.8843863694613,28497.7621985241
daidalus,10,5,28464.1936006193,70.8843863694613,28464.2818621824
daidalus,10,5.1,28430.7131687261,70.8843863694613,28430.801534227
daidalus,10,5.2,28397.2327450039,70.8843863694613,28397.3212146877
daidalus,10,5.3,28363.7523294815,70.8843863694613,28363.8409035941
daidalus,10,5.4,28330.2719221881,70.8843863694613,28330.3606009763
daidalus,10,5.5,28296.7915231528,70.8843863694613,28296.8803068642
daidalus,10,5.6,28263.311132405,70.8843863694613,28263.4000212883
daidalus,10,5.7,28229.8307499742,70.8843863694613,28229.9197442787
daidalus,10,5.8,28196.35037589,70.8843863694613,28196.4394758661
daidalus,10,5.9,28162.8700101822,70.8843863694613,28162.9592160812
daidalus,10,6,28129.3896528807,70.8843863694613,28129.4789649546
daidalus,10,6.1,28095.9093040155,70.8843863694613,28095.9987225173
daidalus,10,6.2,28062.4289636168,70.8843863694613,28062.5184888005
daidalus,10,6.3,28028.9486317151,70.8843863694613,28029.0382638355
daidalus,10,6.4,27995.4683083406,70.8843863694613,27995.5580476535
daidalus,10,6.5,27961.9879935242,70.8843863694613,27962.0778402862
daidalus,10,6.6,27928.5076872966,70.8843863694613,27928.5976417652
daidalus,10,6.7,27895.0273896886,70.8843863694613,27895.1174521225
daidalus,10,6.8,27861.5471007314,70.8843863694613,27861.63727139
daidalus,10,6.9,27828.0668204562,70.8843863694613,27828.1570995998
daidalus,10,7,27794.5865488944,70.8843863694613,27794.6769367843
daidalus,10,7.1,27761.1062860774,70.8843863694613,27761.196782976
daidalus,10,7.2,27727.626032037,70.8843863694613,27727.7166382075
daidalus,10,7.3,27694.1457868051,70.8843863694613,27694.2365025116
daidalus,10,7.4,27660.6655504135,70.8843863694613,27660.7563759211
daidalus,10,7.5,27627.1853228944,70.8843863694613,27627.2762584693
daidalus,10,7.6,27593.7051042801,70.8843863694613,27593.7961501894
daidalus,10,7.7,27560.2248946031,70.8843863694613,27560.3160511148
daidalus,10,7.8,27526.744693896,70.8843863694613,27526.835961279
daidalus,10,7.9,27493.2645021916,70.8843863694613,27493.355880716
daidalus,10,8,27459.7843195227,70.8843863694613,27459.8758094594
daidalus,10,8.1,27426.3041459225,70.8843863694613,27426.3957475436
