relative_altitude_ft,vertical_rate_ft_s,tau_sec,previous_advisory,optimal_advisory
200,-29.1666666666667,40,2,COC
200,-25,0,0,COC
200,-25,0,1,COC
200,-25,0,2,COC
200,-25,1,0,COC
200,-25,1,1,COC
200,-25,1,2,COC
200,-25,2,0,COC
200,-25,2,1,LEFT
200,-25,2,2,COC
200,-25,3,0,COC
200,-25,3,1,LEFT
200,-25,3,2,COC
200,-25,4,0,COC
200,-25,4,1,LEFT
200,-25,4,2,LEFT
200,-25,5,0,LEFT
200,-25,5,1,LEFT
200,-25,5,2,LEFT
200,-25,6,0,LEFT
200,-25,6,1,LEFT
200,-25,6,2,RIGHT
200,-25,7,0,LEFT
200,-25,7,1,LEFT
200,-25,7,2,RIGHT
200,-25,8,0,LEFT
200,-25,8,1,LEFT
200,-25,8,2,RIGHT
200,-25,9,0,LEFT
200,-25,9,1,LEFT
200,-25,9,2,RIGHT
200,-25,10,0,LEFT
200,-25,10,1,LEFT
200,-25,10,2,RIGHT
200,-25,11,0,RIGHT
200,-25,11,1,LEFT
200,-25,11,2,RIGHT
200,-25,12,0,RIGHT
200,-25,12,1,LEFT
200,-25,12,2,RIGHT
200,-25,13,0,RIGHT
200,-25,13,1,LEFT
200,-25,13,2,RIGHT
200,-25,14,0,RIGHT
200,-25,14,1,LEFT
200,-25,14,2,RIGHT
200,-25,15,0,RIGHT
200,-25,15,1,RIGHT
200,-25,15,2,RIGHT
200,-25,16,0,RIGHT
200,-25,16,1,COC
200,-25,16,2,RIGHT
200,-25,17,0,RIGHT
200,-25,17,1,COC
200,-25,17,2,RIGHT
200,-25,18,0,RIGHT
200,-25,18,1,COC
200,-25,18,2,RIGHT
200,-25,19,0,RIGHT
200,-25,19,1,COC
200,-25,19,2,RIGHT
200,-25,20,0,RIGHT
200,-25,20,1,COC
200,-25,20,2,RIGHT
200,-25,21,0,COC
200,-25,21,1,COC
200,-25,21,2,RIGHT
200,-25,22,0,COC
200,-25,22,1,COC
200,-25,22,2,RIGHT
200,-25,23,0,COC
200,-25,23,1,COC
200,-25,23,2,RIGHT
200,-25,24,0,COC
200,-25,24,1,COC
200,-25,24,2,RIGHT
200,-25,25,0,COC
200,-25,25,1,COC
200,-25,25,2,RIGHT
200,-25,26,0,COC
200,-25,26,1,COC
200,-25,26,2,RIGHT
200,-25,27,0,COC
200,-25,27,1,COC
200,-25,27,2,RIGHT
200,-25,28,0,COC
200,-25,28,1,COC
200,-25,28,2,RIGHT
200,-25,29,0,COC
200,-25,29,1,COC
200,-25,29,2,RIGHT
200,-25,30,0,COC
200,-25,30,1,COC
200,-25,30,2,RIGHT
200,-25,31,0,COC
200,-25,31,1,COC
200,-25,31,2,RIGHT
200,-25,32,0,COC
200,-25,32,1,COC
200,-25,32,2,RIGHT
200,-25,33,0,COC
200,-25,33,1,COC
200,-25,33,2,RIGHT
200,-25,34,0,COC
200,-25,34,1,COC
200,-25,34,2,RIGHT
200,-25,35,0,COC
200,-25,35,1,COC
200,-25,35,2,RIGHT
200,-25,36,0,COC
200,-25,36,1,COC
200,-25,36,2,RIGHT
200,-25,37,0,COC
200,-25,37,1,COC
200,-25,37,2,RIGHT
200,-25,38,0,COC
200,-25,38,1,COC
200,-25,38,2,RIGHT
200,-25,39,0,COC
200,-25,39,1,COC
200,-25,39,2,RIGHT
200,-25,40,0,COC
200,-25,40,1,COC
200,-25,40,2,RIGHT
200,-20.8333333333333,0,0,COC
200,-20.8333333333333,0,1,COC
200,-20.8333333333333,0,2,COC
200,-20.8333333333333,1,0,COC
200,-20.8333333333333,1,1,COC
200,-20.8333333333333,1,2,COC
200,-20.8333333333333,2,0,COC
200,-20.8333333333333,2,1,COC
200,-20.8333333333333,2,2,COC
200,-20.8333333333333,3,0,COC
200,-20.8333333333333,3,1,COC
200,-20.8333333333333,3,2,COC
200,-20.8333333333333,4,0,COC
200,-20.8333333333333,4,1,LEFT
200,-20.8333333333333,4,2,LEFT
200,-20.8333333333333,5,0,LEFT
200,-20.8333333333333,5,1,LEFT
200,-20.8333333333333,5,2,LEFT
200,-20.8333333333333,6,0,LEFT
200,-20.8333333333333,6,1,LEFT
200,-20.8333333333333,6,2,LEFT
200,-20.8333333333333,7,0,LEFT
200,-20.8333333333333,7,1,LEFT
200,-20.8333333333333,7,2,RIGHT
200,-20.8333333333333,8,0,LEFT
200,-20.8333333333333,8,1,LEFT
200,-20.8333333333333,8,2,RIGHT
200,-20.8333333333333,9,0,LEFT
200,-20.8333333333333,9,1,LEFT
200,-20.8333333333333,9,2,RIGHT
200,-20.8333333333333,10,0,LEFT
200,-20.8333333333333,10,1,LEFT
200,-20.8333333333333,10,2,RIGHT
200,-20.8333333333333,11,0,LEFT
200,-20.8333333333333,11,1,LEFT
200,-20.8333333333333,11,2,RIGHT
200,-20.8333333333333,12,0,RIGHT
200,-20.8333333333333,12,1,LEFT
200,-20.8333333333333,12,2,RIGHT
200,-20.8333333333333,13,0,RIGHT
200,-20.8333333333333,13,1,LEFT
200,-20.8333333333333,13,2,RIGHT
200,-20.8333333333333,14,0,RIGHT
200,-20.8333333333333,14,1,LEFT
200,-20.8333333333333,14,2,RIGHT
200,-20.8333333333333,15,0,RIGHT
200,-20.8333333333333,15,1,LEFT
200,-20.8333333333333,15,2,RIGHT
200,-20.8333333333333,16,0,RIGHT
200,-20.8333333333333,16,1,RIGHT
200,-20.8333333333333,16,2,RIGHT
200,-20.8333333333333,17,0,RIGHT
200,-20.8333333333333,17,1,COC
200,-20.8333333333333,17,2,RIGHT
200,-20.8333333333333,18,0,RIGHT
200,-20.8333333333333,18,1,COC
200,-20.8333333333333,18,2,RIGHT
200,-20.8333333333333,19,0,RIGHT
200,-20.8333333333333,19,1,COC
200,-20.8333333333333,19,2,RIGHT
200,-20.8333333333333,20,0,RIGHT
200,-20.8333333333333,20,1,COC
200,-20.8333333333333,20,2,RIGHT
200,-20.8333333333333,21,0,RIGHT
200,-20.8333333333333,21,1,COC
200,-20.8333333333333,21,2,RIGHT
200,-20.8333333333333,22,0,RIGHT
200,-20.8333333333333,22,1,COC
200,-20.8333333333333,22,2,RIGHT
200,-20.8333333333333,23,0,COC
200,-20.8333333333333,23,1,COC
200,-20.8333333333333,23,2,RIGHT
200,-20.8333333333333,24,0,COC
200,-20.8333333333333,24,1,COC
200,-20.8333333333333,24,2,RIGHT
200,-20.8333333333333,25,0,COC
200,-20.8333333333333,25,1,COC
200,-20.8333333333333,25,2,RIGHT
200,-20.8333333333333,26,0,COC
200,-20.8333333333333,26,1,COC
200,-20.8333333333333,26,2,RIGHT
200,-20.8333333333333,27,0,COC
200,-20.8333333333333,27,1,COC
200,-20.8333333333333,27,2,RIGHT
200,-20.8333333333333,28,0,COC
200,-20.8333333333333,28,1,COC
200,-20.8333333333333,28,2,RIGHT
200,-20.8333333333333,29,0,COC
200,-20.8333333333333,29,1,COC
200,-20.8333333333333,29,2,RIGHT
200,-20.8333333333333,30,0,COC
200,-20.8333333333333,30,1,COC
200,-20.8333333333333,30,2,RIGHT
200,-20.8333333333333,31,0,COC
200,-20.8333333333333,31,1,COC
200,-20.8333333333333,31,2,RIGHT
200,-20.8333333333333,32,0,COC
200,-20.8333333333333,32,1,COC
200,-20.8333333333333,32,2,RIGHT
200,-20.8333333333333,33,0,COC
200,-20.8333333333333,33,1,COC
200,-20.8333333333333,33,2,RIGHT
200,-20.8333333333333,34,0,COC
200,-20.8333333333333,34,1,COC
200,-20.8333333333333,34,2,RIGHT
200,-20.8333333333333,35,0,COC
200,-20.8333333333333,35,1,COC
200,-20.8333333333333,35,2,RIGHT
200,-20.8333333333333,36,0,COC
200,-20.8333333333333,36,1,COC
200,-20.8333333333333,36,2,RIGHT
200,-20.8333333333333,37,0,COC
200,-20.8333333333333,37,1,COC
200,-20.8333333333333,37,2,RIGHT
200,-20.8333333333333,38,0,COC
200,-20.8333333333333,38,1,COC
200,-20.8333333333333,38,2,RIGHT
200,-20.8333333333333,39,0,COC
200,-20.8333333333333,39,1,COC
200,-20.8333333333333,39,2,RIGHT
200,-20.8333333333333,40,0,COC
200,-20.8333333333333,40,1,COC
200,-20.8333333333333,40,2,RIGHT
200,-16.6666666666667,0,0,COC
200,-16.6666666666667,0,1,COC
200,-16.6666666666667,0,2,COC
200,-16.6666666666667,1,0,COC
200,-16.6666666666667,1,1,COC
200,-16.6666666666667,1,2,COC
200,-16.6666666666667,2,0,COC
200,-16.6666666666667,2,1,COC
200,-16.6666666666667,2,2,COC
200,-16.6666666666667,3,0,COC
200,-16.6666666666667,3,1,COC
200,-16.6666666666667,3,2,COC
200,-16.6666666666667,4,0,COC
200,-16.6666666666667,4,1,LEFT
200,-16.6666666666667,4,2,LEFT
200,-16.6666666666667,5,0,LEFT
200,-16.6666666666667,5,1,LEFT
200,-16.6666666666667,5,2,LEFT
200,-16.6666666666667,6,0,LEFT
200,-16.6666666666667,6,1,LEFT
200,-16.6666666666667,6,2,LEFT
200,-16.6666666666667,7,0,LEFT
200,-16.6666666666667,7,1,LEFT
200,-16.6666666666667,7,2,RIGHT
200,-16.6666666666667,8,0,LEFT
200,-16.6666666666667,8,1,LEFT
200,-16.6666666666667,8,2,RIGHT
200,-16.6666666666667,9,0,LEFT
200,-16.6666666666667,9,1,LEFT
200,-16.6666666666667,9,2,RIGHT
200,-16.6666666666667,10,0,LEFT
200,-16.6666666666667,10,1,LEFT
200,-16.6666666666667,10,2,RIGHT
200,-16.6666666666667,11,0,LEFT
200,-16.6666666666667,11,1,LEFT
200,-16.6666666666667,11,2,RIGHT
200,-16.6666666666667,12,0,LEFT
200,-16.6666666666667,12,1,LEFT
200,-16.6666666666667,12,2,RIGHT
200,-16.6666666666667,13,0,LEFT
200,-16.6666666666667,13,1,LEFT
200,-16.6666666666667,13,2,RIGHT
200,-16.6666666666667,14,0,RIGHT
200,-16.6666666666667,14,1,LEFT
200,-16.6666666666667,14,2,RIGHT
200,-16.6666666666667,15,0,RIGHT
200,-16.6666666666667,15,1,RIGHT
200,-16.6666666666667,15,2,RIGHT
200,-16.6666666666667,16,0,RIGHT
200,-16.6666666666667,16,1,COC
200,-16.6666666666667,16,2,RIGHT
200,-16.6666666666667,17,0,RIGHT
200,-16.6666666666667,17,1,COC
200,-16.6666666666667,17,2,RIGHT
200,-16.6666666666667,18,0,RIGHT
200,-16.6666666666667,18,1,COC
200,-16.6666666666667,18,2,RIGHT
200,-16.6666666666667,19,0,RIGHT
200,-16.6666666666667,19,1,COC
200,-16.6666666666667,19,2,RIGHT
200,-16.6666666666667,20,0,RIGHT
200,-16.6666666666667,20,1,COC
200,-16.6666666666667,20,2,RIGHT
200,-16.6666666666667,21,0,RIGHT
200,-16.6666666666667,21,1,COC
200,-16.6666666666667,21,2,RIGHT
200,-16.6666666666667,22,0,RIGHT
200,-16.6666666666667,22,1,COC
200,-16.6666666666667,22,2,RIGHT
200,-16.6666666666667,23,0,RIGHT
200,-16.6666666666667,23,1,COC
200,-16.6666666666667,23,2,RIGHT
200,-16.6666666666667,24,0,RIGHT
200,-16.6666666666667,24,1,COC
200,-16.6666666666667,24,2,RIGHT
200,-16.6666666666667,25,0,COC
200,-16.6666666666667,25,1,COC
200,-16.6666666666667,25,2,RIGHT
200,-16.6666666666667,26,0,COC
200,-16.6666666666667,26,1,COC
200,-16.6666666666667,26,2,RIGHT
200,-16.6666666666667,27,0,COC
200,-16.6666666666667,27,1,COC
200,-16.6666666666667,27,2,RIGHT
200,-16.6666666666667,28,0,COC
200,-16.6666666666667,28,1,COC
200,-16.6666666666667,28,2,RIGHT
200,-16.6666666666667,29,0,COC
200,-16.6666666666667,29,1,COC
200,-16.6666666666667,29,2,RIGHT
200,-16.6666666666667,30,0,COC
200,-16.6666666666667,30,1,COC
200,-16.6666666666667,30,2,RIGHT
200,-16.6666666666667,31,0,COC
200,-16.6666666666667,31,1,COC
200,-16.6666666666667,31,2,RIGHT
200,-16.6666666666667,32,0,COC
200,-16.6666666666667,32,1,COC
200,-16.6666666666667,32,2,RIGHT
200,-16.6666666666667,33,0,COC
200,-16.6666666666667,33,1,COC
200,-16.6666666666667,33,2,RIGHT
200,-16.6666666666667,34,0,COC
200,-16.6666666666667,34,1,COC
200,-16.6666666666667,34,2,RIGHT
200,-16.6666666666667,35,0,COC
200,-16.6666666666667,35,1,COC
200,-16.6666666666667,35,2,RIGHT
200,-16.6666666666667,36,0,COC
200,-16.6666666666667,36,1,COC
200,-16.6666666666667,36,2,RIGHT
200,-16.6666666666667,37,0,COC
200,-16.6666666666667,37,1,COC
200,-16.6666666666667,37,2,RIGHT
200,-16.6666666666667,38,0,COC
200,-16.6666666666667,38,1,COC
200,-16.6666666666667,38,2,RIGHT
200,-16.6666666666667,39,0,COC
200,-16.6666666666667,39,1,COC
200,-16.6666666666667,39,2,RIGHT
200,-16.6666666666667,40,0,COC
200,-16.6666666666667,40,1,COC
200,-16.6666666666667,40,2,RIGHT
200,-12.5,0,0,COC
200,-12.5,0,1,COC
200,-12.5,0,2,COC
200,-12.5,1,0,COC
200,-12.5,1,1,COC
200,-12.5,1,2,COC
200,-12.5,2,0,COC
200,-12.5,2,1,COC
200,-12.5,2,2,COC
200,-12.5,3,0,COC
200,-12.5,3,1,COC
200,-12.5,3,2,COC
200,-12.5,4,0,COC
200,-12.5,4,1,LEFT
200,-12.5,4,2,LEFT
200,-12.5,5,0,LEFT
200,-12.5,5,1,LEFT
200,-12.5,5,2,LEFT
200,-12.5,6,0,LEFT
200,-12.5,6,1,LEFT
200,-12.5,6,2,LEFT
200,-12.5,7,0,LEFT
200,-12.5,7,1,LEFT
200,-12.5,7,2,LEFT
200,-12.5,8,0,LEFT
200,-12.5,8,1,LEFT
200,-12.5,8,2,RIGHT
200,-12.5,9,0,LEFT
200,-12.5,9,1,LEFT
200,-12.5,9,2,RIGHT
200,-12.5,10,0,LEFT
200,-12.5,10,1,LEFT
200,-12.5,10,2,RIGHT
200,-12.5,11,0,LEFT
200,-12.5,11,1,LEFT
200,-12.5,11,2,RIGHT
200,-12.5,12,0,LEFT
200,-12.5,12,1,LEFT
200,-12.5,12,2,RIGHT
200,-12.5,13,0,LEFT
200,-12.5,13,1,LEFT
200,-12.5,13,2,RIGHT
200,-12.5,14,0,LEFT
200,-12.5,14,1,LEFT
200,-12.5,14,2,RIGHT
200,-12.5,15,0,RIGHT
200,-12.5,15,1,LEFT
200,-12.5,15,2,RIGHT
200,-12.5,16,0,RIGHT
200,-12.5,16,1,RIGHT
200,-12.5,16,2,RIGHT
200,-12.5,17,0,RIGHT
200,-12.5,17,1,COC
200,-12.5,17,2,RIGHT
200,-12.5,18,0,RIGHT
200,-12.5,18,1,COC
200,-12.5,18,2,RIGHT
200,-12.5,19,0,RIGHT
200,-12.5,19,1,COC
200,-12.5,19,2,RIGHT
200,-12.5,20,0,RIGHT
200,-12.5,20,1,COC
200,-12.5,20,2,RIGHT
200,-12.5,21,0,RIGHT
200,-12.5,21,1,COC
200,-12.5,21,2,RIGHT
200,-12.5,22,0,RIGHT
200,-12.5,22,1,COC
200,-12.5,22,2,RIGHT
200,-12.5,23,0,RIGHT
200,-12.5,23,1,COC
200,-12.5,23,2,RIGHT
200,-12.5,24,0,RIGHT
200,-12.5,24,1,COC
200,-12.5,24,2,RIGHT
200,-12.5,25,0,RIGHT
200,-12.5,25,1,COC
200,-12.5,25,2,RIGHT
200,-12.5,26,0,RIGHT
200,-12.5,26,1,COC
200,-12.5,26,2,RIGHT
200,-12.5,27,0,RIGHT
200,-12.5,27,1,COC
200,-12.5,27,2,RIGHT
200,-12.5,28,0,COC
200,-12.5,28,1,COC
200,-12.5,28,2,RIGHT
200,-12.5,29,0,COC
200,-12.5,29,1,COC
200,-12.5,29,2,RIGHT
200,-12.5,30,0,COC
200,-12.5,30,1,COC
200,-12.5,30,2,RIGHT
200,-12.5,31,0,COC
200,-12.5,31,1,COC
200,-12.5,31,2,RIGHT
200,-12.5,32,0,COC
200,-12.5,32,1,COC
200,-12.5,32,2,RIGHT
200,-12.5,33,0,COC
200,-12.5,33,1,COC
200,-12.5,33,2,RIGHT
200,-12.5,34,0,COC
200,-12.5,34,1,COC
200,-12.5,34,2,RIGHT
200,-12.5,35,0,COC
200,-12.5,35,1,COC
200,-12.5,35,2,RIGHT
200,-12.5,36,0,COC
200,-12.5,36,1,COC
200,-12.5,36,2,RIGHT
200,-12.5,37,0,COC
200,-12.5,37,1,COC
200,-12.5,37,2,RIGHT
200,-12.5,38,0,COC
200,-12.5,38,1,COC
200,-12.5,38,2,RIGHT
200,-12.5,39,0,COC
200,-12.5,39,1,COC
200,-12.5,39,2,RIGHT
200,-12.5,40,0,COC
200,-12.5,40,1,COC
200,-12.5,40,2,RIGHT
200,-8.33333333333333,0,0,COC
200,-8.33333333333333,0,1,COC
200,-8.33333333333333,0,2,COC
200,-8.33333333333333,1,0,COC
200,-8.33333333333333,1,1,COC
200,-8.33333333333333,1,2,COC
200,-8.33333333333333,2,0,COC
200,-8.33333333333333,2,1,COC
200,-8.33333333333333,2,2,COC
200,-8.33333333333333,3,0,COC
200,-8.33333333333333,3,1,LEFT
200,-8.33333333333333,3,2,COC
200,-8.33333333333333,4,0,COC
200,-8.33333333333333,4,1,LEFT
200,-8.33333333333333,4,2,COC
200,-8.33333333333333,5,0,LEFT
200,-8.33333333333333,5,1,LEFT
200,-8.33333333333333,5,2,COC
200,-8.33333333333333,6,0,LEFT
200,-8.33333333333333,6,1,LEFT
200,-8.33333333333333,6,2,COC
200,-8.33333333333333,7,0,LEFT
200,-8.33333333333333,7,1,LEFT
200,-8.33333333333333,7,2,COC
200,-8.33333333333333,8,0,LEFT
200,-8.33333333333333,8,1,LEFT
200,-8.33333333333333,8,2,COC
200,-8.33333333333333,9,0,LEFT
200,-8.33333333333333,9,1,LEFT
200,-8.33333333333333,9,2,COC
200,-8.33333333333333,10,0,LEFT
200,-8.33333333333333,10,1,LEFT
200,-8.33333333333333,10,2,RIGHT
200,-8.33333333333333,11,0,LEFT
200,-8.33333333333333,11,1,LEFT
200,-8.33333333333333,11,2,RIGHT
200,-8.33333333333333,12,0,LEFT
200,-8.33333333333333,12,1,LEFT
200,-8.33333333333333,12,2,RIGHT
200,-8.33333333333333,13,0,LEFT
200,-8.33333333333333,13,1,LEFT
200,-8.33333333333333,13,2,RIGHT
200,-8.33333333333333,14,0,LEFT
200,-8.33333333333333,14,1,LEFT
200,-8.33333333333333,14,2,RIGHT
200,-8.33333333333333,15,0,LEFT
200,-8.33333333333333,15,1,LEFT
200,-8.33333333333333,15,2,RIGHT
200,-8.33333333333333,16,0,RIGHT
200,-8.33333333333333,16,1,LEFT
200,-8.33333333333333,16,2,RIGHT
200,-8.33333333333333,17,0,RIGHT
200,-8.33333333333333,17,1,COC
200,-8.33333333333333,17,2,RIGHT
200,-8.33333333333333,18,0,RIGHT
200,-8.33333333333333,18,1,COC
200,-8.33333333333333,18,2,RIGHT
200,-8.33333333333333,19,0,RIGHT
200,-8.33333333333333,19,1,COC
200,-8.33333333333333,19,2,RIGHT
200,-8.33333333333333,20,0,RIGHT
200,-8.33333333333333,20,1,COC
200,-8.33333333333333,20,2,RIGHT
200,-8.33333333333333,21,0,RIGHT
200,-8.33333333333333,21,1,COC
200,-8.33333333333333,21,2,RIGHT
200,-8.33333333333333,22,0,RIGHT
200,-8.33333333333333,22,1,COC
200,-8.33333333333333,22,2,RIGHT
200,-8.33333333333333,23,0,RIGHT
200,-8.33333333333333,23,1,COC
200,-8.33333333333333,23,2,RIGHT
200,-8.33333333333333,24,0,RIGHT
200,-8.33333333333333,24,1,COC
200,-8.33333333333333,24,2,RIGHT
200,-8.33333333333333,25,0,RIGHT
200,-8.33333333333333,25,1,COC
200,-8.33333333333333,25,2,RIGHT
200,-8.33333333333333,26,0,RIGHT
200,-8.33333333333333,26,1,COC
200,-8.33333333333333,26,2,RIGHT
200,-8.33333333333333,27,0,RIGHT
200,-8.33333333333333,27,1,COC
200,-8.33333333333333,27,2,RIGHT
200,-8.33333333333333,28,0,RIGHT
200,-8.33333333333333,28,1,COC
200,-8.33333333333333,28,2,RIGHT
200,-8.33333333333333,29,0,RIGHT
200,-8.33333333333333,29,1,COC
200,-8.33333333333333,29,2,RIGHT
200,-8.33333333333333,30,0,RIGHT
200,-8.33333333333333,30,1,COC
200,-8.33333333333333,30,2,RIGHT
200,-8.33333333333333,31,0,RIGHT
200,-8.33333333333333,31,1,COC
200,-8.33333333333333,31,2,RIGHT
200,-8.33333333333333,32,0,RIGHT
200,-8.33333333333333,32,1,COC
200,-8.33333333333333,32,2,RIGHT
200,-8.33333333333333,33,0,COC
200,-8.33333333333333,33,1,COC
200,-8.33333333333333,33,2,RIGHT
200,-8.33333333333333,34,0,COC
200,-8.33333333333333,34,1,COC
200,-8.33333333333333,34,2,RIGHT
200,-8.33333333333333,35,0,COC
200,-8.33333333333333,35,1,COC
200,-8.33333333333333,35,2,RIGHT
200,-8.33333333333333,36,0,COC
200,-8.33333333333333,36,1,COC
200,-8.33333333333333,36,2,RIGHT
200,-8.33333333333333,37,0,COC
200,-8.33333333333333,37,1,COC
200,-8.33333333333333,37,2,RIGHT
200,-8.33333333333333,38,0,COC
200,-8.33333333333333,38,1,COC
200,-8.33333333333333,38,2,RIGHT
200,-8.33333333333333,39,0,COC
200,-8.33333333333333,39,1,COC
200,-8.33333333333333,39,2,RIGHT
200,-8.33333333333333,40,0,COC
200,-8.33333333333333,40,1,COC
200,-8.33333333333333,40,2,RIGHT
200,-4.16666666666667,0,0,COC
200,-4.16666666666667,0,1,COC
200,-4.16666666666667,0,2,COC
200,-4.16666666666667,1,0,COC
200,-4.16666666666667,1,1,COC
200,-4.16666666666667,1,2,COC
200,-4.16666666666667,2,0,COC
200,-4.16666666666667,2,1,COC
200,-4.16666666666667,2,2,COC
200,-4.16666666666667,3,0,COC
200,-4.16666666666667,3,1,LEFT
200,-4.16666666666667,3,2,COC
200,-4.16666666666667,4,0,COC
200,-4.16666666666667,4,1,LEFT
200,-4.16666666666667,4,2,COC
200,-4.16666666666667,5,0,COC
200,-4.16666666666667,5,1,LEFT
200,-4.16666666666667,5,2,COC
200,-4.16666666666667,6,0,LEFT
200,-4.16666666666667,6,1,LEFT
200,-4.16666666666667,6,2,COC
200,-4.16666666666667,7,0,LEFT
200,-4.16666666666667,7,1,LEFT
200,-4.16666666666667,7,2,COC
200,-4.16666666666667,8,0,LEFT
200,-4.16666666666667,8,1,LEFT
200,-4.16666666666667,8,2,COC
200,-4.16666666666667,9,0,LEFT
200,-4.16666666666667,9,1,LEFT
200,-4.16666666666667,9,2,COC
200,-4.16666666666667,10,0,LEFT
200,-4.16666666666667,10,1,LEFT
200,-4.16666666666667,10,2,COC
200,-4.16666666666667,11,0,LEFT
200,-4.16666666666667,11,1,LEFT
200,-4.16666666666667,11,2,COC
200,-4.16666666666667,12,0,LEFT
200,-4.16666666666667,12,1,LEFT
200,-4.16666666666667,12,2,RIGHT
200,-4.16666666666667,13,0,LEFT
200,-4.16666666666667,13,1,LEFT
200,-4.16666666666667,13,2,RIGHT
200,-4.16666666666667,14,0,LEFT
200,-4.16666666666667,14,1,LEFT
200,-4.16666666666667,14,2,RIGHT
200,-4.16666666666667,15,0,LEFT
200,-4.16666666666667,15,1,LEFT
200,-4.16666666666667,15,2,RIGHT
200,-4.16666666666667,16,0,LEFT
200,-4.16666666666667,16,1,LEFT
200,-4.16666666666667,16,2,RIGHT
200,-4.16666666666667,17,0,LEFT
200,-4.16666666666667,17,1,COC
200,-4.16666666666667,17,2,RIGHT
200,-4.16666666666667,18,0,RIGHT
200,-4.16666666666667,18,1,COC
200,-4.16666666666667,18,2,RIGHT
200,-4.16666666666667,19,0,RIGHT
200,-4.16666666666667,19,1,COC
200,-4.16666666666667,19,2,RIGHT
200,-4.16666666666667,20,0,RIGHT
200,-4.16666666666667,20,1,COC
200,-4.16666666666667,20,2,RIGHT
200,-4.16666666666667,21,0,RIGHT
200,-4.16666666666667,21,1,COC
200,-4.16666666666667,21,2,RIGHT
200,-4.16666666666667,22,0,RIGHT
200,-4.16666666666667,22,1,COC
200,-4.16666666666667,22,2,RIGHT
200,-4.16666666666667,23,0,RIGHT
200,-4.16666666666667,23,1,COC
200,-4.16666666666667,23,2,RIGHT
200,-4.16666666666667,24,0,RIGHT
200,-4.16666666666667,24,1,COC
200,-4.16666666666667,24,2,RIGHT
200,-4.16666666666667,25,0,RIGHT
200,-4.16666666666667,25,1,COC
200,-4.16666666666667,25,2,RIGHT
200,-4.16666666666667,26,0,RIGHT
200,-4.16666666666667,26,1,COC
200,-4.16666666666667,26,2,RIGHT
200,-4.16666666666667,27,0,RIGHT
200,-4.16666666666667,27,1,COC
200,-4.16666666666667,27,2,RIGHT
200,-4.16666666666667,28,0,RIGHT
200,-4.16666666666667,28,1,COC
200,-4.16666666666667,28,2,RIGHT
200,-4.16666666666667,29,0,RIGHT
200,-4.16666666666667,29,1,COC
200,-4.16666666666667,29,2,RIGHT
200,-4.16666666666667,30,0,RIGHT
200,-4.16666666666667,30,1,COC
200,-4.16666666666667,30,2,RIGHT
200,-4.16666666666667,31,0,RIGHT
200,-4.16666666666667,31,1,COC
200,-4.16666666666667,31,2,RIGHT
200,-4.16666666666667,32,0,RIGHT
200,-4.16666666666667,32,1,COC
200,-4.16666666666667,32,2,RIGHT
200,-4.16666666666667,33,0,RIGHT
200,-4.16666666666667,33,1,COC
200,-4.16666666666667,33,2,RIGHT
200,-4.16666666666667,34,0,RIGHT
200,-4.16666666666667,34,1,COC
200,-4.16666666666667,34,2,RIGHT
200,-4.16666666666667,35,0,RIGHT
200,-4.16666666666667,35,1,COC
200,-4.16666666666667,35,2,RIGHT
200,-4.16666666666667,36,0,RIGHT
200,-4.16666666666667,36,1,COC
200,-4.16666666666667,36,2,RIGHT
200,-4.16666666666667,37,0,RIGHT
200,-4.16666666666667,37,1,COC
200,-4.16666666666667,37,2,RIGHT
200,-4.16666666666667,38,0,RIGHT
200,-4.16666666666667,38,1,COC
200,-4.16666666666667,38,2,RIGHT
200,-4.16666666666667,39,0,COC
200,-4.16666666666667,39,1,COC
200,-4.16666666666667,39,2,RIGHT
200,-4.16666666666667,40,0,COC
200,-4.16666666666667,40,1,COC
200,-4.16666666666667,40,2,RIGHT
200,0,0,0,COC
200,0,0,1,COC
200,0,0,2,COC
200,0,1,0,COC
200,0,1,1,COC
200,0,1,2,COC
200,0,2,0,COC
200,0,2,1,COC
200,0,2,2,COC
200,0,3,0,COC
200,0,3,1,COC
200,0,3,2,COC
200,0,4,0,COC
200,0,4,1,LEFT
200,0,4,2,COC
200,0,5,0,COC
200,0,5,1,LEFT
200,0,5,2,COC
200,0,6,0,COC
200,0,6,1,LEFT
200,0,6,2,COC
200,0,7,0,COC
200,0,7,1,LEFT
200,0,7,2,COC
200,0,8,0,LEFT
200,0,8,1,LEFT
200,0,8,2,COC
200,0,9,0,LEFT
200,0,9,1,LEFT
200,0,9,2,COC
200,0,10,0,LEFT
200,0,10,1,LEFT
200,0,10,2,COC
200,0,11,0,LEFT
200,0,11,1,LEFT
200,0,11,2,COC
200,0,12,0,LEFT
200,0,12,1,LEFT
200,0,12,2,COC
200,0,13,0,LEFT
200,0,13,1,LEFT
200,0,13,2,RIGHT
200,0,14,0,LEFT
200,0,14,1,LEFT
200,0,14,2,RIGHT
200,0,15,0,LEFT
200,0,15,1,LEFT
200,0,15,2,RIGHT
200,0,16,0,LEFT
200,0,16,1,LEFT
200,0,16,2,RIGHT
200,0,17,0,LEFT
200,0,17,1,LEFT
200,0,17,2,RIGHT
200,0,18,0,LEFT
200,0,18,1,LEFT
200,0,18,2,RIGHT
200,0,19,0,LEFT
200,0,19,1,LEFT
200,0,19,2,RIGHT
